,PlayerId,BaseProbability,OPLAYER_ID_SS,OPLAYER_FULL_NAME,TotalAttempts,TotalMakes,PaddedProbabilities,ScaledAttempts,CombinedEstimate
144,868bf1ee-0aa9-4762-a685-b32801d25e6a,0.33260454508797016,868bf1ee-0aa9-4762-a685-b32801d25e6a,Kevin Knox II,199,65,0.3498419388830348,0.25680933852140075,0.3454152151846913
145,8709f6fc-17b3-4fbe-b586-fab30f648d6c,0.3412846761117853,8709f6fc-17b3-4fbe-b586-fab30f648d6c,Chris Clemons,112,39,0.35498839907192575,0.14396887159533073,0.35301548954069933
146,870be51c-f16f-41bf-8156-49630298686e,0.35280330940438814,870be51c-f16f-41bf-8156-49630298686e,David Nwaba,28,12,0.35861182519280205,0.03501945525291828,0.3584084141340638
147,8929853b-877f-4ddb-9274-74944a4c7885,0.3255763170389267,8929853b-877f-4ddb-9274-74944a4c7885,Jerome Robinson,152,48,0.3492239467849224,0.19584954604409857,0.34459256923415027
148,89622f6d-3c47-450e-b072-d45620326c80,0.33567816288421104,89622f6d-3c47-450e-b072-d45620326c80,Dragan Bender,43,15,0.35561160151324084,0.05447470817120622,0.3545257332610758
149,89c4b300-83b6-4f46-b997-99994a421c05,0.35739184501313,89c4b300-83b6-4f46-b997-99994a421c05,Ryan Broekhoff,53,22,0.35990037359900373,0.06744487678339818,0.35973118619762184
150,8a7dd03d-8124-4597-9829-fd83b6c9690e,0.30422877877127397,8a7dd03d-8124-4597-9829-fd83b6c9690e,D.J. Wilson,73,18,0.3462940461725395,0.0933852140077821,0.34236577217397773
151,8bb55d1e-6714-4485-9f24-f97e5058db14,0.3110559588221289,8bb55d1e-6714-4485-9f24-f97e5058db14,Tyrone Wallace,15,1,0.3503267973856209,0.018158236057068743,0.349613708228826
152,8bc20165-44e2-4776-a208-76eaeaa8eda2,0.3069365616614571,8bc20165-44e2-4776-a208-76eaeaa8eda2,Kelan Martin,97,26,0.345926800472255,0.1245136186770428,0.34107198474484046
153,8c338387-0fa5-4fe2-a172-eabd18b77eb4,0.3785765562895519,8c338387-0fa5-4fe2-a172-eabd18b77eb4,Jevon Carter,145,62,0.3675977653631285,0.1867704280155642,0.36964827884355
154,8c8c43ec-1dc2-4cf0-a68b-641c8fb6e45d,0.33867409210329735,8c8c43ec-1dc2-4cf0-a68b-641c8fb6e45d,Brandon Clarke,64,23,0.35626535626535627,0.08171206225680934,0.3548279377929701
155,8cda04ef-f792-4aa9-8a32-64c6e5e5f53e,0.32776346724147865,8cda04ef-f792-4aa9-8a32-64c6e5e5f53e,Jalen Lecque,4,0,0.3541114058355438,0.0038910505836575876,0.3540088846736992
156,8f30d857-98df-476f-a924-f6720f29d3be,0.33480634751524313,8f30d857-98df-476f-a924-f6720f29d3be,Juan Toscano-Anderson,23,8,0.35575679172056923,0.028534370946822308,0.3551589839741138
157,92702ad4-88e4-40ab-8c38-526a12b61c8d,0.34044689213817253,92702ad4-88e4-40ab-8c38-526a12b61c8d,Dewan Hernandez,2,1,0.35638297872340424,0.0012970168612191958,0.35636230935040136
158,92e358fd-111b-470b-ae7a-28e64000125e,0.3394662645324296,92e358fd-111b-470b-ae7a-28e64000125e,Zach Norvell Jr.,8,3,0.3562005277044855,0.00907911802853437,0.3560485953540259
159,94a82de9-0378-456b-b8b2-0b0e34a77f19,0.3696638662861152,94a82de9-0378-456b-b8b2-0b0e34a77f19,Collin Sexton,256,98,0.3628230616302187,0.33073929961089493,0.36508558457088486
160,9508237c-85e2-4121-b4da-f11687f79fdf,0.3032711069778334,9508237c-85e2-4121-b4da-f11687f79fdf,Marquese Chriss,39,8,0.3485424588086185,0.04928664072632944,0.34631118595573934
161,96197493-27db-4925-bf19-90cacaac467b,0.3319547687572397,96197493-27db-4925-bf19-90cacaac467b,Frank Mason,21,6,0.3540856031128405,0.02594033722438392,0.3535115218065992
162,9703e798-53ed-483a-b30e-6fe843a9f2cb,0.33268914367779207,9703e798-53ed-483a-b30e-6fe843a9f2cb,Amir Coffey,20,6,0.35454545454545455,0.02464332036316472,0.3540068424747858
163,97557441-df62-4371-8720-66f68535b73c,0.3069767918592943,97557441-df62-4371-8720-66f68535b73c,Kenrich Williams,99,27,0.3462897526501767,0.12710765239948119,0.34129277449517476
164,97a648c9-b3ef-4487-b68b-7863ce5956cf,0.3283799357082192,97a648c9-b3ef-4487-b68b-7863ce5956cf,Wes Iwundu,63,20,0.35301353013530135,0.08041504539559015,0.351032618521191
