,ATL,BOS,BKN,CHA,CHI,CLE,DAL,DEN,DET,GSW,HOU,IND,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHX,POR,SAC,SAS,TOR,UTA,WAS
0,111.56358086740111,120.28066902173008,110.83591820318365,105.72289977966926,108.2108997250495,114.2419930585318,118.40891766908928,122.05203256372228,104.9213708194547,109.14634589143019,100.50343023478946,125.9902807859163,113.08272535228971,98.31641827606173,109.06648021466395,117.13168545100251,103.15933629128304,112.87862051172718,110.52281807760993,123.17018679647963,114.8749976077993,113.3875077571957,112.3202891412915,105.70677608825477,119.81368909831981,106.67394019818906,102.20658248809771,110.63772998617644,106.5585544011269
1,112.19091014666462,122.55893969551413,112.38957240576876,99.2961306582869,103.72909237726189,109.56870632077023,121.33714377177247,117.21899335781586,103.06274500218034,112.52079375195,103.24260927470712,128.37089958466913,107.7240769340684,96.66256337344822,109.57352647513399,115.47729847095276,104.56284558743954,107.66234845916736,113.522954336754,117.7971362281489,111.4378066050098,116.30844748684173,105.72545603385345,102.12386125137881,116.54457544840699,107.16343676513503,98.98311868812698,113.75538942265302,105.84937228085569
2,115.32268051639335,124.28871468566575,115.40914316501933,101.63914232224346,105.05043775094828,110.77574474267452,122.46767266003046,122.46689750668052,107.70889837680889,112.755905342943,102.429828685751,122.83600512172842,108.88841283617725,96.50733797202913,104.80338812457616,116.8421827819284,107.02572276140165,106.84943938061936,106.98069977791143,113.80264758135884,109.14982916375652,118.02296912387283,111.22642940985287,98.93875416957258,116.99250922363728,99.35324375719382,102.72611137210437,111.30261816721531,104.09645962430132
3,119.01208174899807,130.42105796363433,112.89613650668134,103.33139752933593,105.64438167379261,107.60828074417805,122.630160274752,120.97731546914467,106.99190218839685,116.39491136241124,106.7974570987064,118.52416186099083,108.71528887792884,96.95343455452422,105.27197697454304,117.05502888443004,108.1221798900701,107.14375684319928,108.18673972568016,115.86230048793949,106.607373341296,118.0806340795939,112.3087544911172,99.18202199800972,114.4691104717044,101.19779206020847,101.32942725045818,109.84913489147858,104.22247213963456
4,119.29464996555808,130.76140193131855,113.06797865291048,106.19021242336726,106.34178951539093,106.01586009329016,121.90931624454059,116.13629194382575,104.3538173480838,114.80661134179923,107.38485768463643,119.39988301496716,110.66937881088731,96.33402979241627,104.6391528903383,116.61959686861265,111.53512604076016,110.43959296113935,105.66178863736008,114.20982355221302,106.4650481314964,117.37400602300113,114.44216388109648,99.07559624882151,111.35279719157681,105.12164905552986,106.35976756347289,112.27529592031125,104.75906945267916
5,121.16654028630762,127.0172845880199,112.90674224211179,106.31208417918391,107.14283891184742,107.00862228879517,122.16644260664509,118.45930042083623,105.33573326418204,117.75973606507641,110.62503173882759,121.03809219685482,109.70330236862995,96.3856706638498,106.42745470660032,118.7925755628437,110.29309802583819,110.66506940191927,105.49830623692844,117.6199475619734,108.6695227284498,119.54924471404861,112.83107360236667,99.36683534099087,110.5299249898387,104.57952429984947,105.58055640105812,111.30617146791617,105.62969662215689
6,119.95047288934465,124.44741805440435,113.55988489241888,106.42767849866016,106.54454760632099,107.92059574322404,122.0722944178434,119.76202221885623,105.12340844385345,115.97143272021799,112.82158918344346,124.67097755045583,109.61851467303836,97.56482234873772,106.57983460645987,118.52026329424956,111.22082471799077,111.55063477966134,106.85821338374434,118.3966771478477,107.7366102004287,117.65007215655383,114.24773687029293,98.6888208657121,110.7746335378171,103.84486014504922,106.34003588651413,109.59864544916202,107.86032715996453
7,119.7099102956432,125.59871376387424,112.16124402275744,107.23564843615344,109.11463459319359,108.80253885119629,120.97179309672678,121.76817144054627,105.41503309591985,117.08348214971963,111.81472206777977,125.48869843270268,108.03970609399937,97.29749513001143,106.57536535490225,119.43108286839558,111.27224564087899,110.39179274884243,109.40312560667212,119.49887774927099,108.2834261497498,117.58772520012855,113.63244870744727,99.2605692004136,110.27483029445936,103.64005617018073,107.84466539216527,110.10737809337438,108.24611523487688
8,118.50895681710261,126.07202206569657,111.65519167527684,107.24384038828792,108.67333510790976,109.31421579725993,123.90234503562198,120.98381514325348,105.44209503639007,116.35523984708811,111.89187000580284,125.97306399903093,109.70837575212973,98.79399076267663,107.13983639455886,117.52950060696081,111.67427982671146,109.99899998235252,112.48863490392664,117.80433062319868,108.59058937608313,119.68091877393158,114.59030654052891,99.58387550478938,113.25956552856086,103.25041808459872,106.41316699440988,110.22764430384233,106.13517603314278
9,119.00244660819017,127.22401471208444,110.29767071916876,107.064289161929,110.0401468562746,110.94109035617633,124.41347451497408,120.27258102342778,105.27505116404456,115.43244634159097,110.67121621292827,126.48833373172559,110.29035130455838,99.0135278930822,108.01136966206137,118.2593129226798,110.97643182907453,110.70700239151101,112.80855974693476,118.03846321936652,108.50952824095712,119.26779756964123,113.73118086521491,98.88508514329465,113.53638947452433,103.76411270102633,106.33462281794385,111.68055716728776,105.72217271510767
10,119.30868004420972,127.84411332012522,111.84808392525886,105.63710580825511,110.07888956888934,111.2918385783203,122.78078811626297,120.34561370820342,105.3017319629561,115.11983438299524,110.1744331274881,126.5749971311826,112.80836885494573,99.18103133273716,108.53452139066388,119.67347559098911,112.2204462780108,112.29431075092292,113.55594115117177,118.27035260671092,107.45959064166966,118.97483613486192,116.83989661539066,98.55389322324892,114.38346706003276,101.54688370397649,106.82158578904667,111.87117957349908,105.92732634513347
