,Unnamed: 0,LINEUP_ID,E_VAL,MINS,player_one,player_two,player_three,player_four,player_five,PLAYER_NAMES,PTS,E_VAL_PER_MIN,PTS_PER_MIN
3058,176,-201144-203497-1626157-1630162-1630183-,821.607,428.97833333333335,201144,203497,1626157,1630162,1630183,"('Mike Conley', 'Rudy Gobert', 'Karl-Anthony Towns', 'Anthony Edwards', 'Jaden McDaniels')",1038,1.9152645627013019,2.4197026267837924
3059,176,-201144-203497-1626157-1629638-1630162-,237.749,121.05,201144,203497,1626157,1629638,1630162,"('Mike Conley', 'Rudy Gobert', 'Karl-Anthony Towns', 'Nickeil Alexander-Walker', 'Anthony Edwards')",282,1.964056175134242,2.3296158612143745
3060,500,-203937-1626157-1629638-1629675-1630162-,191.005,107.725,203937,1626157,1629638,1629675,1630162,"('Kyle Anderson', 'Karl-Anthony Towns', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards')",257,1.7730796008354608,2.385704339754003
3061,477,-203497-203937-1629638-1629675-1630162-,118.149,65.41,203497,203937,1629638,1629675,1630162,"('Rudy Gobert', 'Kyle Anderson', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards')",157,1.8062834428986394,2.4002446109157622
3062,176,-201144-203497-1626157-1628972-1629638-,113.554,62.391666666666666,201144,203497,1626157,1628972,1629638,"('Mike Conley', 'Rudy Gobert', 'Karl-Anthony Towns', 'Troy Brown Jr.', 'Nickeil Alexander-Walker')",151,1.8200186990784026,2.4201950046747696
3063,179,-201144-203497-203937-1630162-1630183-,90.766,52.27166666666667,201144,203497,203937,1630162,1630183,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Anthony Edwards', 'Jaden McDaniels')",116,1.7364282753563116,2.2191754615311035
3064,479,-203497-1626157-1629638-1630162-1630183-,98.699,71.64833333333333,203497,1626157,1629638,1630162,1630183,"('Rudy Gobert', 'Karl-Anthony Towns', 'Nickeil Alexander-Walker', 'Anthony Edwards', 'Jaden McDaniels')",179,1.3775477447719184,2.498313522063784
3065,179,-201144-203497-1629675-1630162-1630183-,94.002,48.54833333333333,201144,203497,1629675,1630162,1630183,"('Mike Conley', 'Rudy Gobert', 'Naz Reid', 'Anthony Edwards', 'Jaden McDaniels')",104,1.9362559648460296,2.142195063338941
3066,505,-203937-1626157-1629003-1629638-1629675-,95.083,42.515,203937,1626157,1629003,1629638,1629675,"('Kyle Anderson', 'Karl-Anthony Towns', 'Shake Milton', 'Nickeil Alexander-Walker', 'Naz Reid')",110,2.236457720804422,2.5873221216041395
3067,506,-203937-1626157-1629162-1629638-1629675-,82.362,40.85833333333333,203937,1626157,1629162,1629638,1629675,"('Kyle Anderson', 'Karl-Anthony Towns', 'Jordan McLaughlin', 'Nickeil Alexander-Walker', 'Naz Reid')",84,2.015794411584744,2.0558841525596576
3068,180,-201144-203497-203937-1629003-1629675-,51.089,29.883333333333333,201144,203497,203937,1629003,1629675,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Shake Milton', 'Naz Reid')",54,1.7096151701059676,1.8070273284997211
3069,180,-201144-203497-203937-1626157-1630162-,56.207,28.595,201144,203497,203937,1626157,1630162,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Karl-Anthony Towns', 'Anthony Edwards')",61,1.9656233607274,2.1332400769365276
3070,1,-1626157-1629638-1629675-1630162-1630183-,54.183,25.88833333333333,1626157,1629638,1629675,1630162,1630183,"('Karl-Anthony Towns', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards', 'Jaden McDaniels')",77,2.0929504924998397,2.9743127534925646
3071,511,-203937-1626157-1629638-1630162-1630183-,41.206,21.87,203937,1626157,1629638,1630162,1630183,"('Kyle Anderson', 'Karl-Anthony Towns', 'Nickeil Alexander-Walker', 'Anthony Edwards', 'Jaden McDaniels')",55,1.8841335162322816,2.5148605395518975
3072,485,-203497-203937-1629638-1630162-1630183-,34.791000000000004,21.17,203497,203937,1629638,1630162,1630183,"('Rudy Gobert', 'Kyle Anderson', 'Nickeil Alexander-Walker', 'Anthony Edwards', 'Jaden McDaniels')",44,1.6434104865375532,2.078412848370335
3073,177,-201144-1626157-1629675-1630162-1630183-,45.43,20.736666666666668,201144,1626157,1629675,1630162,1630183,"('Mike Conley', 'Karl-Anthony Towns', 'Naz Reid', 'Anthony Edwards', 'Jaden McDaniels')",66,2.1908053367625784,3.182768043722874
3074,510,-203937-1626157-1628972-1629638-1629675-,44.962,20.645,203937,1626157,1628972,1629638,1629675,"('Kyle Anderson', 'Karl-Anthony Towns', 'Troy Brown Jr.', 'Nickeil Alexander-Walker', 'Naz Reid')",39,2.1778638895616376,1.8890772584160813
3075,485,-203497-203937-1626157-1629638-1630162-,32.83,20.3,203497,203937,1626157,1629638,1630162,"('Rudy Gobert', 'Kyle Anderson', 'Karl-Anthony Towns', 'Nickeil Alexander-Walker', 'Anthony Edwards')",34,1.6172413793103446,1.6748768472906403
3076,486,-203497-203937-1626157-1630162-1630183-,34.493,20.203333333333333,203497,203937,1626157,1630162,1630183,"('Rudy Gobert', 'Kyle Anderson', 'Karl-Anthony Towns', 'Anthony Edwards', 'Jaden McDaniels')",56,1.707292525985811,2.7718198317109386
3077,183,-201144-203497-203937-1628972-1629675-,37.346,20.08333333333333,201144,203497,203937,1628972,1629675,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Troy Brown Jr.', 'Naz Reid')",50,1.8595518672199174,2.489626556016598
3078,515,-203937-1626157-1629003-1629675-1630162-,40.264,21.256666666666668,203937,1626157,1629003,1629675,1630162,"('Kyle Anderson', 'Karl-Anthony Towns', 'Shake Milton', 'Naz Reid', 'Anthony Edwards')",56,1.8941822173435785,2.634467618002195
3079,486,-203497-1629638-1629675-1630162-1630183-,36.176,23.716666666666665,203497,1629638,1629675,1630162,1630183,"('Rudy Gobert', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards', 'Jaden McDaniels')",46,1.525340829234013,1.9395643007730148
3080,185,-201144-203497-203937-1629638-1629675-,30.992,18.25,201144,203497,203937,1629638,1629675,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Nickeil Alexander-Walker', 'Naz Reid')",36,1.6981917808219178,1.9726027397260273
3081,521,-203937-1629003-1629638-1629675-1630162-,35.84,18.20833333333333,203937,1629003,1629638,1629675,1630162,"('Kyle Anderson', 'Shake Milton', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards')",52,1.9683295194508017,2.8558352402746
3082,515,-203937-1626157-1628972-1629003-1629675-,31.088,18.066666666666663,203937,1626157,1628972,1629003,1629675,"('Kyle Anderson', 'Karl-Anthony Towns', 'Troy Brown Jr.', 'Shake Milton', 'Naz Reid')",36,1.7207380073800742,1.9926199261992623
3083,186,-201144-203497-203937-1629675-1630162-,39.031,17.081666666666667,201144,203497,203937,1629675,1630162,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Naz Reid', 'Anthony Edwards')",46,2.284964386769441,2.692945653234462
3084,524,-203937-1629638-1629675-1630162-1630183-,30.28,16.988333333333333,203937,1629638,1629675,1630162,1630183,"('Kyle Anderson', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards', 'Jaden McDaniels')",31,1.7823996860590603,1.824781712940253
3085,491,-203497-203937-1629003-1629638-1629675-,32.418,16.305,203497,203937,1629003,1629638,1629675,"('Rudy Gobert', 'Kyle Anderson', 'Shake Milton', 'Nickeil Alexander-Walker', 'Naz Reid')",23,1.9882244710211592,1.4106102422569764
3086,188,-201144-203937-1626157-1629003-1629675-,30.337,16.083333333333332,201144,203937,1626157,1629003,1629675,"('Mike Conley', 'Kyle Anderson', 'Karl-Anthony Towns', 'Shake Milton', 'Naz Reid')",28,1.886238341968912,1.7409326424870468
3087,179,-201144-203497-1626157-1629162-1630183-,30.187,15.416666666666666,201144,203497,1626157,1629162,1630183,"('Mike Conley', 'Rudy Gobert', 'Karl-Anthony Towns', 'Jordan McLaughlin', 'Jaden McDaniels')",30,1.9580756756756759,1.945945945945946
3088,494,-203497-203937-1629003-1629675-1630162-,28.881,15.216666666666669,203497,203937,1629003,1629675,1630162,"('Rudy Gobert', 'Kyle Anderson', 'Shake Milton', 'Naz Reid', 'Anthony Edwards')",28,1.897984665936473,1.840087623220153
3089,190,-201144-203937-1626157-1629675-1630183-,26.87,15.105,201144,203937,1626157,1629675,1630183,"('Mike Conley', 'Kyle Anderson', 'Karl-Anthony Towns', 'Naz Reid', 'Jaden McDaniels')",29,1.7788811651770937,1.9198940748096656
3090,529,-203937-1629162-1629638-1629675-1630162-,30.133,14.685,203937,1629162,1629638,1629675,1630162,"('Kyle Anderson', 'Jordan McLaughlin', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards')",35,2.0519577800476676,2.383384405856316
3091,183,-201144-203497-203937-1626157-1629003-,32.347,14.65,201144,203497,203937,1626157,1629003,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Karl-Anthony Towns', 'Shake Milton')",38,2.207986348122867,2.5938566552901023
3092,179,-201144-203497-1626157-1628972-1630162-,27.927,14.213333333333331,201144,203497,1626157,1628972,1630162,"('Mike Conley', 'Rudy Gobert', 'Karl-Anthony Towns', 'Troy Brown Jr.', 'Anthony Edwards')",49,1.9648452157598502,3.447467166979363
3093,183,-201144-203497-1628972-1629675-1630162-,35.58,14.121666666666666,201144,203497,1628972,1629675,1630162,"('Mike Conley', 'Rudy Gobert', 'Troy Brown Jr.', 'Naz Reid', 'Anthony Edwards')",43,2.5195326330697507,3.0449663637436566
3094,531,-203937-1626157-1629675-1630162-1630183-,25.205,13.501666666666669,203937,1626157,1629675,1630162,1630183,"('Kyle Anderson', 'Karl-Anthony Towns', 'Naz Reid', 'Anthony Edwards', 'Jaden McDaniels')",36,1.8668065670904823,2.666337489198864
3095,493,-203497-1626157-1628972-1629638-1630162-,26.811,12.8,203497,1626157,1628972,1629638,1630162,"('Rudy Gobert', 'Karl-Anthony Towns', 'Troy Brown Jr.', 'Nickeil Alexander-Walker', 'Anthony Edwards')",33,2.0946093749999997,2.578125
3096,184,-201144-203497-1629638-1629675-1630162-,24.875,12.583333333333334,201144,203497,1629638,1629675,1630162,"('Mike Conley', 'Rudy Gobert', 'Nickeil Alexander-Walker', 'Naz Reid', 'Anthony Edwards')",34,1.9768211920529801,2.7019867549668874
3097,194,-201144-203937-1626157-1629675-1630162-,28.163,12.526666666666667,201144,203937,1626157,1629675,1630162,"('Mike Conley', 'Kyle Anderson', 'Karl-Anthony Towns', 'Naz Reid', 'Anthony Edwards')",30,2.2482437466737624,2.394890899414582
3098,184,-201144-203497-1629003-1629675-1630183-,22.39,11.383333333333333,201144,203497,1629003,1629675,1630183,"('Mike Conley', 'Rudy Gobert', 'Shake Milton', 'Naz Reid', 'Jaden McDaniels')",23,1.9669106881405565,2.020497803806735
3099,188,-201144-203497-203937-1626157-1629638-,15.249,10.966666666666669,201144,203497,203937,1626157,1629638,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Karl-Anthony Towns', 'Nickeil Alexander-Walker')",23,1.3904863221884496,2.097264437689969
3100,506,-203497-203937-1629675-1630162-1630183-,23.751,12.818333333333332,203497,203937,1629675,1630162,1630183,"('Rudy Gobert', 'Kyle Anderson', 'Naz Reid', 'Anthony Edwards', 'Jaden McDaniels')",37,1.852892991808608,2.886490703419582
3101,185,-201144-203497-1629162-1629675-1630183-,29.302,10.866666666666667,201144,203497,1629162,1629675,1630183,"('Mike Conley', 'Rudy Gobert', 'Jordan McLaughlin', 'Naz Reid', 'Jaden McDaniels')",23,2.6965030674846626,2.116564417177914
3102,196,-201144-203937-1626157-1628972-1629675-,14.746,10.651666666666667,201144,203937,1626157,1628972,1629675,"('Mike Conley', 'Kyle Anderson', 'Karl-Anthony Towns', 'Troy Brown Jr.', 'Naz Reid')",20,1.3843842904083867,1.8776404318572992
3103,194,-201144-203497-203937-1629638-1630162-,16.613,10.556666666666668,201144,203497,203937,1629638,1630162,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Nickeil Alexander-Walker', 'Anthony Edwards')",37,1.5736975055257338,3.5048942216608774
3104,538,-203937-1626157-1629162-1629675-1630162-,24.319,10.468333333333334,203937,1626157,1629162,1629675,1630162,"('Kyle Anderson', 'Karl-Anthony Towns', 'Jordan McLaughlin', 'Naz Reid', 'Anthony Edwards')",37,2.3231014169718196,3.5344690335933766
3105,188,-201144-203497-203937-1626157-1628972-,23.67,10.441666666666666,201144,203497,203937,1626157,1628972,"('Mike Conley', 'Rudy Gobert', 'Kyle Anderson', 'Karl-Anthony Towns', 'Troy Brown Jr.')",26,2.2668794892258584,2.490023942537909
3106,1,-1626157-1629162-1629638-1629675-1630183-,22.478,10.016666666666667,1626157,1629162,1629638,1629675,1630183,"('Karl-Anthony Towns', 'Jordan McLaughlin', 'Nickeil Alexander-Walker', 'Naz Reid', 'Jaden McDaniels')",20,2.2440599001663895,1.9966722129783692
3251,656,-203915-1627827-1628969-1629651-1629661-,647.943,313.27166666666665,203915,1627827,1628969,1629651,1629661,"('Spencer Dinwiddie', 'Dorian Finney-Smith', 'Mikal Bridges', 'Nic Claxton', 'Cameron Johnson')",712,2.068310252549704,2.272787729499955
3252,657,-203915-1628969-1629651-1629661-1630560-,348.094,172.70166666666665,203915,1628969,1629651,1629661,1630560,"('Spencer Dinwiddie', 'Mikal Bridges', 'Nic Claxton', 'Cameron Johnson', 'Cam Thomas')",373,2.015579853504599,2.159793864178111
3253,657,-203915-1627827-1628969-1629661-1630549-,128.866,58.95,203915,1627827,1628969,1629661,1630549,"('Spencer Dinwiddie', 'Dorian Finney-Smith', 'Mikal Bridges', 'Cameron Johnson', ""Day'Ron Sharpe"")",155,2.1860220525869383,2.629346904156064
3254,656,-203915-1627732-1627827-1628969-1630560-,111.728,47.6,203915,1627732,1627827,1628969,1630560,"('Spencer Dinwiddie', 'Ben Simmons', 'Dorian Finney-Smith', 'Mikal Bridges', 'Cam Thomas')",127,2.3472268907563025,2.668067226890756
3255,656,-203915-1626220-1627827-1628969-1630560-,117.007,47.475,203915,1626220,1627827,1628969,1630560,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Dorian Finney-Smith', 'Mikal Bridges', 'Cam Thomas')",114,2.4646024223275407,2.4012638230647707
3256,656,-203915-1626220-1627827-1628969-1629661-,92.795,47.36333333333334,203915,1626220,1627827,1628969,1629661,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Dorian Finney-Smith', 'Mikal Bridges', 'Cameron Johnson')",110,1.959215989865578,2.3224716728833834
3257,55,-1626220-1627732-1627827-1628969-1630560-,93.475,47.35833333333333,1626220,1627732,1627827,1628969,1630560,"(""Royce O'Neale"", 'Ben Simmons', 'Dorian Finney-Smith', 'Mikal Bridges', 'Cam Thomas')",70,1.973781453457681,1.4780925567481966
3258,56,-1626220-1628372-1629022-1629651-1630560-,86.463,44.15,1626220,1628372,1629022,1629651,1630560,"(""Royce O'Neale"", 'Dennis Smith Jr.', 'Lonnie Walker IV', 'Nic Claxton', 'Cam Thomas')",85,1.9583918459796148,1.9252548131370328
3259,660,-203915-1626220-1628969-1629651-1629661-,64.317,33.611666666666665,203915,1626220,1628969,1629651,1629661,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Mikal Bridges', 'Nic Claxton', 'Cameron Johnson')",81,1.9135320077354092,2.4098775226855755
3260,665,-203915-1628969-1629661-1630549-1630560-,51.674,28.78333333333333,203915,1628969,1629661,1630549,1630560,"('Spencer Dinwiddie', 'Mikal Bridges', 'Cameron Johnson', ""Day'Ron Sharpe"", 'Cam Thomas')",74,1.7952750434279097,2.570932252460915
3261,56,-1626220-1627827-1628372-1629651-1630560-,58.234,28.751666666666665,1626220,1627827,1628372,1629651,1630560,"(""Royce O'Neale"", 'Dorian Finney-Smith', 'Dennis Smith Jr.', 'Nic Claxton', 'Cam Thomas')",67,2.0254130195350997,2.3302996927714337
3262,659,-203915-1626220-1627827-1628969-1629651-,51.253,26.235,203915,1626220,1627827,1628969,1629651,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Dorian Finney-Smith', 'Mikal Bridges', 'Nic Claxton')",69,1.9536115875738518,2.630074328187536
3263,57,-1626220-1628372-1628969-1629651-1630560-,45.513,28.906666666666663,1626220,1628372,1628969,1629651,1630560,"(""Royce O'Neale"", 'Dennis Smith Jr.', 'Mikal Bridges', 'Nic Claxton', 'Cam Thomas')",62,1.5744810885608858,2.1448339483394836
3264,57,-1626220-1627827-1628372-1630549-1630560-,42.853,24.735,1626220,1627827,1628372,1630549,1630560,"(""Royce O'Neale"", 'Dorian Finney-Smith', 'Dennis Smith Jr.', ""Day'Ron Sharpe"", 'Cam Thomas')",47,1.7324843339397615,1.9001414998989288
3265,664,-203915-1626220-1628372-1629022-1630549-,51.354,24.331666666666667,203915,1626220,1628372,1629022,1630549,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Dennis Smith Jr.', 'Lonnie Walker IV', ""Day'Ron Sharpe"")",57,2.110582916638126,2.342626207274471
3266,668,-203915-1627827-1628969-1629651-1630560-,44.213,47.126666666666665,203915,1627827,1628969,1629651,1630560,"('Spencer Dinwiddie', 'Dorian Finney-Smith', 'Mikal Bridges', 'Nic Claxton', 'Cam Thomas')",108,0.9381737162257746,2.291696138067619
3267,663,-203915-1626220-1627827-1628969-1630549-,56.262,22.975,203915,1626220,1627827,1628969,1630549,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Dorian Finney-Smith', 'Mikal Bridges', ""Day'Ron Sharpe"")",40,2.4488356909684437,1.7410228509249184
3268,59,-1626220-1628372-1628969-1630549-1630560-,43.009,22.46,1626220,1628372,1628969,1630549,1630560,"(""Royce O'Neale"", 'Dennis Smith Jr.', 'Mikal Bridges', ""Day'Ron Sharpe"", 'Cam Thomas')",67,1.9149154051647372,2.983081032947462
3269,672,-203915-1627827-1628969-1630549-1630560-,41.619,21.05,203915,1627827,1628969,1630549,1630560,"('Spencer Dinwiddie', 'Dorian Finney-Smith', 'Mikal Bridges', ""Day'Ron Sharpe"", 'Cam Thomas')",45,1.9771496437054632,2.137767220902613
3270,62,-1627827-1628372-1628969-1629651-1629661-,43.173,20.805,1627827,1628372,1628969,1629651,1629661,"('Dorian Finney-Smith', 'Dennis Smith Jr.', 'Mikal Bridges', 'Nic Claxton', 'Cameron Johnson')",38,2.075126171593367,1.8264840182648403
3271,56,-1626220-1627827-1628372-1628969-1630560-,48.39,19.89666666666667,1626220,1627827,1628372,1628969,1630560,"(""Royce O'Neale"", 'Dorian Finney-Smith', 'Dennis Smith Jr.', 'Mikal Bridges', 'Cam Thomas')",38,2.4320656726419836,1.9098676495225329
3272,62,-1627732-1627827-1628969-1629022-1630560-,36.413,15.916666666666666,1627732,1627827,1628969,1629022,1630560,"('Ben Simmons', 'Dorian Finney-Smith', 'Mikal Bridges', 'Lonnie Walker IV', 'Cam Thomas')",47,2.287727748691099,2.9528795811518327
3273,671,-203915-1626220-1628969-1629651-1630560-,32.664,17.628333333333334,203915,1626220,1628969,1629651,1630560,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Mikal Bridges', 'Nic Claxton', 'Cam Thomas')",39,1.8529261605370142,2.2123475465632976
3274,669,-203915-1626220-1627827-1629651-1630560-,29.238,14.556666666666668,203915,1626220,1627827,1629651,1630560,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Dorian Finney-Smith', 'Nic Claxton', 'Cam Thomas')",25,2.0085642317380348,1.7174261506755208
3275,673,-203915-1626220-1628969-1630549-1630560-,31.303,14.078333333333331,203915,1626220,1628969,1630549,1630560,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Mikal Bridges', ""Day'Ron Sharpe"", 'Cam Thomas')",37,2.223487628743933,2.628152006629573
3276,59,-1626220-1628372-1628969-1629651-1629661-,24.775,13.775,1626220,1628372,1628969,1629651,1629661,"(""Royce O'Neale"", 'Dennis Smith Jr.', 'Mikal Bridges', 'Nic Claxton', 'Cameron Johnson')",32,1.7985480943738656,2.323049001814882
3277,672,-203915-1626220-1628969-1629022-1630549-,23.978,13.593333333333334,203915,1626220,1628969,1629022,1630549,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Mikal Bridges', 'Lonnie Walker IV', ""Day'Ron Sharpe"")",41,1.7639529180971065,3.0161844041196666
3278,666,-203915-1626220-1627827-1628969-1629022-,24.027,13.5,203915,1626220,1627827,1628969,1629022,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Dorian Finney-Smith', 'Mikal Bridges', 'Lonnie Walker IV')",46,1.779777777777778,3.4074074074074074
3279,59,-1626220-1627827-1628969-1630549-1630570-,22.81,12.265,1626220,1627827,1628969,1630549,1630570,"(""Royce O'Neale"", 'Dorian Finney-Smith', 'Mikal Bridges', ""Day'Ron Sharpe"", 'Trendon Watford')",21,1.8597635548308191,1.7121891561353444
3280,67,-1628385-1629717-1630549-1630570-1630592-,32.533,12.0,1628385,1629717,1630549,1630570,1630592,"('Harry Giles III', 'Armoni Brooks', ""Day'Ron Sharpe"", 'Trendon Watford', 'Jalen Wilson')",34,2.7110833333333333,2.8333333333333335
3281,64,-1626220-1629022-1629651-1629661-1630570-,24.869,11.733333333333333,1626220,1629022,1629651,1629661,1630570,"(""Royce O'Neale"", 'Lonnie Walker IV', 'Nic Claxton', 'Cameron Johnson', 'Trendon Watford')",24,2.1195170454545456,2.0454545454545454
3282,679,-203915-1626220-1628969-1629661-1630549-,25.079,11.6,203915,1626220,1628969,1629661,1630549,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Mikal Bridges', 'Cameron Johnson', ""Day'Ron Sharpe"")",25,2.16198275862069,2.1551724137931036
3283,681,-203915-1626220-1629022-1629661-1630549-,28.897,10.716666666666669,203915,1626220,1629022,1629661,1630549,"('Spencer Dinwiddie', ""Royce O'Neale"", 'Lonnie Walker IV', 'Cameron Johnson', ""Day'Ron Sharpe"")",36,2.6964541213063757,3.3592534992223944
3284,56,-1626220-1627827-1628372-1628969-1629022-,22.676,12.821666666666667,1626220,1627827,1628372,1628969,1629022,"(""Royce O'Neale"", 'Dorian Finney-Smith', 'Dennis Smith Jr.', 'Mikal Bridges', 'Lonnie Walker IV')",23,1.7685688288054073,1.793838554530092
3285,684,-203915-1627827-1628969-1629022-1629661-,21.394,10.571666666666667,203915,1627827,1628969,1629022,1629661,"('Spencer Dinwiddie', 'Dorian Finney-Smith', 'Mikal Bridges', 'Lonnie Walker IV', 'Cameron Johnson')",23,2.0237111776761783,2.1756266750748856
3286,69,-1627827-1628372-1628969-1629651-1630560-,20.635,10.35,1627827,1628372,1628969,1629651,1630560,"('Dorian Finney-Smith', 'Dennis Smith Jr.', 'Mikal Bridges', 'Nic Claxton', 'Cam Thomas')",24,1.9937198067632853,2.318840579710145
3287,64,-1626220-1628372-1628969-1630560-1630570-,22.195,10.041666666666666,1626220,1628372,1628969,1630560,1630570,"(""Royce O'Neale"", 'Dennis Smith Jr.', 'Mikal Bridges', 'Cam Thomas', 'Trendon Watford')",31,2.2102904564315353,3.087136929460581
3290,58,-1626220-1627827-1628372-1629022-1630560-,21.55,13.266666666666667,1626220,1627827,1628372,1629022,1630560,"(""Royce O'Neale"", 'Dorian Finney-Smith', 'Dennis Smith Jr.', 'Lonnie Walker IV', 'Cam Thomas')",40,1.6243718592964824,3.015075376884422
3501,941,-203944-1628973-1629011-1629628-1629656-,457.951,228.41666666666663,203944,1628973,1629011,1629628,1629656,"('Julius Randle', 'Jalen Brunson', 'Mitchell Robinson', 'RJ Barrett', 'Quentin Grimes')",526,2.004893104706312,2.302809193724918
3502,941,-203944-1628384-1628392-1628973-1628978-,352.454,179.54,203944,1628384,1628392,1628973,1628978,"('Julius Randle', 'OG Anunoby', 'Isaiah Hartenstein', 'Jalen Brunson', 'Donte DiVincenzo')",481,1.9630945750250641,2.6790687312019608
3503,213,-1628392-1628404-1628978-1629628-1630193-,247.012,116.29333333333334,1628392,1628404,1628978,1629628,1630193,"('Isaiah Hartenstein', 'Josh Hart', 'Donte DiVincenzo', 'RJ Barrett', 'Immanuel Quickley')",272,2.1240426507681724,2.3389130933272186
3504,943,-203944-1628404-1628973-1629011-1629656-,230.018,109.36166666666666,203944,1628404,1628973,1629011,1629656,"('Julius Randle', 'Josh Hart', 'Jalen Brunson', 'Mitchell Robinson', 'Quentin Grimes')",222,2.1032781139034094,2.029961747717817
3505,943,-203944-1628392-1628973-1628978-1629628-,222.139,101.97,203944,1628392,1628973,1628978,1629628,"('Julius Randle', 'Isaiah Hartenstein', 'Jalen Brunson', 'Donte DiVincenzo', 'RJ Barrett')",262,2.178474060998333,2.5693831519074237
3506,943,-203944-1628392-1628404-1628973-1630193-,187.378,95.63166666666666,203944,1628392,1628404,1628973,1630193,"('Julius Randle', 'Isaiah Hartenstein', 'Josh Hart', 'Jalen Brunson', 'Immanuel Quickley')",270,1.9593718956412625,2.8233325781209153
3507,943,-203944-1628392-1628404-1628973-1628978-,133.394,71.75833333333334,203944,1628392,1628404,1628973,1628978,"('Julius Randle', 'Isaiah Hartenstein', 'Josh Hart', 'Jalen Brunson', 'Donte DiVincenzo')",209,1.8589339217280223,2.912553710370456
3508,947,-203944-1628404-1628973-1629011-1630193-,122.734,62.67,203944,1628404,1628973,1629011,1630193,"('Julius Randle', 'Josh Hart', 'Jalen Brunson', 'Mitchell Robinson', 'Immanuel Quickley')",163,1.958417105473113,2.600925482687091
3509,948,-203944-1628973-1628978-1629628-1630579-,116.842,60.266666666666666,203944,1628973,1628978,1629628,1630579,"('Julius Randle', 'Jalen Brunson', 'Donte DiVincenzo', 'RJ Barrett', 'Jericho Sims')",148,1.93875,2.4557522123893807
3510,946,-203944-1628404-1628973-1628978-1629011-,111.157,54.46,203944,1628404,1628973,1628978,1629011,"('Julius Randle', 'Josh Hart', 'Jalen Brunson', 'Donte DiVincenzo', 'Mitchell Robinson')",135,2.0410760190965846,2.478883584282042
3511,945,-203944-1628392-1628404-1628978-1630193-,85.79,45.63666666666666,203944,1628392,1628404,1628978,1630193,"('Julius Randle', 'Isaiah Hartenstein', 'Josh Hart', 'Donte DiVincenzo', 'Immanuel Quickley')",103,1.8798480753779858,2.2569571251186913
3512,942,-203944-1628384-1628392-1628404-1628973-,88.617,41.05,203944,1628384,1628392,1628404,1628973,"('Julius Randle', 'OG Anunoby', 'Isaiah Hartenstein', 'Josh Hart', 'Jalen Brunson')",117,2.158757612667479,2.8501827040194887
3513,951,-203944-1628973-1628978-1629011-1629628-,84.596,37.73333333333333,203944,1628973,1628978,1629011,1629628,"('Julius Randle', 'Jalen Brunson', 'Donte DiVincenzo', 'Mitchell Robinson', 'RJ Barrett')",107,2.241943462897527,2.8356890459363964
3514,214,-1628392-1628404-1629628-1629656-1630193-,65.59400000000001,37.715,1628392,1628404,1629628,1629656,1630193,"('Isaiah Hartenstein', 'Josh Hart', 'RJ Barrett', 'Quentin Grimes', 'Immanuel Quickley')",92,1.7392019090547528,2.439347739626143
3515,190,-1628384-1628404-1629656-1630173-1630540-,75.886,40.98333333333333,1628384,1628404,1629656,1630173,1630540,"('OG Anunoby', 'Josh Hart', 'Quentin Grimes', 'Precious Achiuwa', 'Miles McBride')",87,1.8516307442049615,2.1228141520943478
3516,214,-1628392-1628404-1628973-1628978-1630193-,74.608,36.39833333333333,1628392,1628404,1628973,1628978,1630193,"('Isaiah Hartenstein', 'Josh Hart', 'Jalen Brunson', 'Donte DiVincenzo', 'Immanuel Quickley')",80,2.049764183341728,2.1979028343788634
